imdb_key,actor,imdb_title,year,genre,big5_extraversion_percentile,big5_extraversion_raw,facet_activity_level_percentile,facet_activity_level_raw,facet_assertiveness_percentile,facet_assertiveness_raw,facet_cheerfulness_percentile,facet_cheerfulness_raw,facet_excitement_seeking_percentile,facet_excitement_seeking_raw,facet_friendliness_percentile,facet_friendliness_raw,facet_gregariousness_percentile,facet_gregariousness_raw
tt0101393,DENNIS,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.7071844490890550,0.5753339360393412,0.3450194542065543,0.5199730150058383,0.6917213497764559,0.6690906635463724,0.2066184215993395,0.5906798763843524,0.5451803972469156,0.6084164659022013,0.5034801379785565,0.5609261744389717,0.5053745681608641,0.4540361034436918
tt0101393,AXE,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.4048439973238947,0.5402595127443202,0.2012316770868908,0.4975391689408503,0.5200872945066846,0.6465769097213467,0.2301145984764654,0.5933559252295264,0.6405690379568821,0.6188675217217087,0.2327141761881903,0.5238782123948590,0.2194902059807321,0.4135560369160474
tt0101393,"EXT. FIRE STATION 17",Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.3280236450331561,0.5311318273047324,0.2991451718198452,0.5134204109673562,0.0857041984093713,0.5756874699143156,0.0269269198343196,0.5534359561656087,0.8384529524038941,0.6455006928416479,0.0590962192576275,0.4821253032018729,0.0398788819733988,0.3632674225398581
tt0101393,"CHIEF FITZGERALD",Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.3701833531956379,0.5362193293284040,0.8112996743960175,0.5855458212421953,0.9552673914395597,0.7289534997012540,0.7371926364852264,0.6394387959088448,0.2659313856380209,0.5770972655518625,0.9505589421601210,0.6432602375081408,0.4412347763562117,0.4457429772993698
tt0101393,TIM,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.7967750593845349,0.5880507293750290,0.1668730863880810,0.4909196660151587,0.6762780840717688,0.6669201194535053,0.5283756074081408,0.6205273077943289,0.4862037311278320,0.6021377465681761,0.6241670777968047,0.5763600468819645,0.4666083740016591,0.4490353586802281
tt0101393,WILLY,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.9726754433066491,0.6367572867636124,0.7111238538763521,0.5688634966474783,0.7167189729311718,0.6727092874792469,0.4465714779248287,0.6136303839965281,0.0712337057003108,0.5414176127254490,0.7705176083103126,0.5976314712258702,0.5084734262634736,0.4544355054659056
tt0101393,JENNIFER,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.3364671760675775,0.5321694521206818,0.2235313422290771,0.5014745062162499,0.6161759880071347,0.6588285277031265,0.3964179110139858,0.6093246920525612,0.4384961999621428,0.5970415098172289,0.4790305105222676,0.5578511135700563,0.5611598127498476,0.4612560941157493
tt0101393,SHADOW,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.2184707126866127,0.5163171844623049,0.1779810141525646,0.4931459738940362,0.4784711336520438,0.6413597381927257,0.0715553441597251,0.5689975161461586,0.5013098538398568,0.6037435374138894,0.0761567932180129,0.4886956151264999,0.0410311134286823,0.3639485826937573
tt0101393,HELEN,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.4210177111557755,0.5421130844377555,0.0732677923827466,0.4660883309370114,0.3993085868666545,0.6313043941078722,0.6458253346101934,0.6306919262281925,0.3279981410075469,0.5847172990814152,0.5540596919855564,0.5673060332553217,0.4902308563754756,0.4520844304095648
tt0101393,SCHMIDT,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.8652292532546582,0.6002758850312710,0.2392638791255977,0.5041173076112910,0.6902102371993377,0.6688762492854009,0.7119238140384706,0.6368983467403556,0.6371675831876037,0.6184824367687688,0.6516178084608797,0.5800338579131178,0.6027515854885018,0.4667346744902794
